,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
526,527,5.56656,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7269; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7269.0,Read,Holding,Registers,0.00038499999999963563,
527,528,5.566909,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7270; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7270.0,Write,Multiple,Registers,0.0003489999999999327,0.0006770000000004828
528,529,5.567237,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7270; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7270.0,Write,Multiple,Registers,0.0003280000000005501,
529,530,5.667237,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7271; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7271.0,Read,Discrete,Inputs,0.09999999999999964,0.10066099999999967
530,531,5.667898,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7271; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7271.0,Read,Discrete,Inputs,0.0006610000000000227,
531,532,5.668564,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7272; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7272.0,Write,Multiple,Coils,0.0006659999999998334,0.0012479999999994718
532,533,5.669146,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7272; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7272.0,Write,Multiple,Coils,0.0005819999999996384,
533,534,5.669617,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7273; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7273.0,Read,Input,Registers,0.0004710000000001102,0.000912000000000468
534,535,5.670058,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7273; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7273.0,Read,Input,Registers,0.00044100000000035777,
535,536,5.670535,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7274; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7274.0,Read,Holding,Registers,0.0004770000000000607,0.0009540000000001214
536,537,5.671012,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7274; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7274.0,Read,Holding,Registers,0.0004770000000000607,
537,538,5.67141,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7275; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7275.0,Write,Multiple,Registers,0.0003979999999996764,0.0008179999999997634
538,539,5.67183,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7275; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7275.0,Write,Multiple,Registers,0.00042000000000008697,
539,540,5.771287,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7276; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7276.0,Read,Discrete,Inputs,0.09945700000000013,0.10018599999999989
540,541,5.772016,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7276; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7276.0,Read,Discrete,Inputs,0.0007289999999997576,
541,542,5.772266,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7277; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7277.0,Write,Multiple,Coils,0.00025000000000030553,0.0008639999999999759
542,543,5.77288,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7277; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7277.0,Write,Multiple,Coils,0.0006139999999996704,
543,544,5.773142,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7278; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7278.0,Read,Input,Registers,0.0002620000000002065,0.0008620000000005845
544,545,5.773742,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7278; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7278.0,Read,Input,Registers,0.000600000000000378,
545,546,5.774043,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7279; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7279.0,Read,Holding,Registers,0.0003009999999994406,0.0009199999999998099
546,547,5.774662,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7279; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7279.0,Read,Holding,Registers,0.0006190000000003693,
547,548,5.774974,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7280; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7280.0,Write,Multiple,Registers,0.00031200000000009,0.0009169999999993905
548,549,5.775579,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7280; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7280.0,Write,Multiple,Registers,0.0006049999999993005,
549,550,5.875215,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7281; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7281.0,Read,Discrete,Inputs,0.09963600000000028,0.10014200000000084
550,551,5.875721,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7281; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7281.0,Read,Discrete,Inputs,0.0005060000000005616,
551,552,5.87602,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7282; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7282.0,Write,Multiple,Coils,0.00029899999999916105,0.0005999999999994898
552,553,5.876321,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7282; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7282.0,Write,Multiple,Coils,0.0003010000000003288,
553,554,5.876502,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7283; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7283.0,Read,Input,Registers,0.00018100000000043082,0.00046999999999997044
554,555,5.876791,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7283; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7283.0,Read,Input,Registers,0.0002889999999995396,
555,556,5.87702,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7284; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7284.0,Read,Holding,Registers,0.00022900000000003473,0.0005290000000002237
556,557,5.87732,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7284; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7284.0,Read,Holding,Registers,0.000300000000000189,
557,558,5.877549,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7285; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7285.0,Write,Multiple,Registers,0.00022900000000003473,0.000528000000000084
558,559,5.877848,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7285; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7285.0,Write,Multiple,Registers,0.0002990000000000492,
560,561,5.97724,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7286; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7286.0,Read,Discrete,Inputs,0.09939199999999992,0.1000109999999994
561,562,5.977859,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7286; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7286.0,Read,Discrete,Inputs,0.0006189999999994811,
562,563,5.978518,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7287; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7287.0,Write,Multiple,Coils,0.0006590000000006313,0.0012950000000007122
563,564,5.979154,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7287; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7287.0,Write,Multiple,Coils,0.0006360000000000809,
564,565,5.979623,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7288; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7288.0,Read,Input,Registers,0.00046899999999983066,0.0010049999999992565
565,566,5.980159,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7288; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7288.0,Read,Input,Registers,0.0005359999999994258,
566,567,5.980808,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7289; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7289.0,Read,Holding,Registers,0.0006490000000001217,0.001168000000000724
567,568,5.981327,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7289; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7289.0,Read,Holding,Registers,0.0005190000000006023,
568,569,5.981763,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7290; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7290.0,Write,Multiple,Registers,0.0004359999999996589,0.0197819999999993
569,570,6.001109,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7290; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7290.0,Write,Multiple,Registers,0.01934599999999964,
570,571,6.101261,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7291; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7291.0,Read,Discrete,Inputs,0.10015200000000046,0.10098700000000083
571,572,6.102096,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7291; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7291.0,Read,Discrete,Inputs,0.0008350000000003632,
572,573,6.102754,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7292; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7292.0,Write,Multiple,Coils,0.0006579999999996033,0.0016859999999994102
573,574,6.103782,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7292; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7292.0,Write,Multiple,Coils,0.0010279999999998068,
574,575,6.104255,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7293; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7293.0,Read,Input,Registers,0.0004730000000003898,0.0011039999999997718
575,576,6.104886,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7293; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7293.0,Read,Input,Registers,0.0006309999999993821,
576,577,6.10554,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7294; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7294.0,Read,Holding,Registers,0.0006540000000008206,0.0011540000000005435
577,578,6.10604,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7294; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7294.0,Read,Holding,Registers,0.0004999999999997229,
578,579,6.106398,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7295; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7295.0,Write,Multiple,Registers,0.0003580000000003025,0.0008419999999995653
579,580,6.106882,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7295; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7295.0,Write,Multiple,Registers,0.0004839999999992628,
581,582,6.207222,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7296; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7296.0,Read,Discrete,Inputs,0.1003400000000001,0.10097100000000037
582,583,6.207853,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7296; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7296.0,Read,Discrete,Inputs,0.0006310000000002702,
583,584,6.208415,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7297; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7297.0,Write,Multiple,Coils,0.0005619999999995073,0.0009129999999997196
584,585,6.208766,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7297; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7297.0,Write,Multiple,Coils,0.00035100000000021225,
585,586,6.209044,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7298; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7298.0,Read,Input,Registers,0.0002779999999997784,0.0006050000000001887
586,587,6.209371,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7298; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7298.0,Read,Input,Registers,0.0003270000000004103,
587,588,6.209712,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7299; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7299.0,Read,Holding,Registers,0.00034099999999970265,0.0006649999999996936
588,589,6.210036,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7299; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7299.0,Read,Holding,Registers,0.00032399999999999096,
589,590,6.210364,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7300; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7300.0,Write,Multiple,Registers,0.0003280000000005501,0.0006539999999999324
590,591,6.21069,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7300; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7300.0,Write,Multiple,Registers,0.00032599999999938234,
591,592,6.310256,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7301; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7301.0,Read,Discrete,Inputs,0.09956600000000027,0.10046900000000036
592,593,6.311159,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7301; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7301.0,Read,Discrete,Inputs,0.0009030000000000982,
593,594,6.311812,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7302; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7302.0,Write,Multiple,Coils,0.0006529999999997926,0.0015330000000002286
594,595,6.312692,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7302; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7302.0,Write,Multiple,Coils,0.000880000000000436,
595,596,6.313167,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7303; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7303.0,Read,Input,Registers,0.00047499999999978115,0.0008850000000002467
596,597,6.313577,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7303; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7303.0,Read,Input,Registers,0.00041000000000046555,
597,598,6.314063,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7304; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7304.0,Read,Holding,Registers,0.00048599999999954235,0.0010689999999993205
598,599,6.314646,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7304; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7304.0,Read,Holding,Registers,0.0005829999999997781,
599,600,6.314998,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7305; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7305.0,Write,Multiple,Registers,0.00035200000000035203,0.0008720000000002059
600,601,6.315518,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7305; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7305.0,Write,Multiple,Registers,0.0005199999999998539,
601,602,6.415283,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7306; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7306.0,Read,Discrete,Inputs,0.09976499999999966,0.10036100000000037
602,603,6.415879,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7306; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7306.0,Read,Discrete,Inputs,0.0005960000000007071,
603,604,6.416552,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7307; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7307.0,Write,Multiple,Coils,0.0006729999999999237,0.001178999999999597
604,605,6.417058,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7307; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7307.0,Write,Multiple,Coils,0.0005059999999996734,
605,606,6.417534,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7308; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7308.0,Read,Input,Registers,0.00047599999999992093,0.0009100000000001884
606,607,6.417968,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7308; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7308.0,Read,Input,Registers,0.0004340000000002675,
607,608,6.418448,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7309; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7309.0,Read,Holding,Registers,0.00047999999999959186,0.002965999999999802
608,609,6.420934,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7309; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7309.0,Read,Holding,Registers,0.0024860000000002103,
609,610,6.421392,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7310; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7310.0,Write,Multiple,Registers,0.00045800000000006946,0.001574999999999882
610,611,6.422509,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7310; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7310.0,Write,Multiple,Registers,0.0011169999999998126,
611,612,6.522277,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7311; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7311.0,Read,Discrete,Inputs,0.09976800000000008,0.10030699999999992
612,613,6.522816,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7311; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7311.0,Read,Discrete,Inputs,0.0005389999999998452,
613,614,6.523184,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7312; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7312.0,Write,Multiple,Coils,0.00036799999999992394,0.000676000000000343
614,615,6.523492,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7312; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7312.0,Write,Multiple,Coils,0.00030800000000041905,
615,616,6.523776,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7313; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7313.0,Read,Input,Registers,0.0002839999999997289,0.0006009999999996296
616,617,6.524093,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7313; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7313.0,Read,Input,Registers,0.0003169999999999007,
617,618,6.524422,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7314; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7314.0,Read,Holding,Registers,0.00032900000000068985,0.0006270000000005993
618,619,6.52472,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7314; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7314.0,Read,Holding,Registers,0.00029799999999990945,
619,620,6.52504,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7315; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7315.0,Write,Multiple,Registers,0.00031999999999943185,0.0006170000000000897
620,621,6.525337,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7315; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7315.0,Write,Multiple,Registers,0.00029700000000065785,
621,622,6.625383,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7316; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7316.0,Read,Discrete,Inputs,0.10004599999999986,0.10063399999999945
622,623,6.625971,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7316; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7316.0,Read,Discrete,Inputs,0.0005879999999995889,
623,624,6.626642,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7317; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7317.0,Write,Multiple,Coils,0.0006710000000005323,0.0011590000000003542
624,625,6.62713,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7317; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7317.0,Write,Multiple,Coils,0.0004879999999998219,
625,626,6.627598,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7318; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7318.0,Read,Input,Registers,0.0004679999999996909,0.0008270000000001332
626,627,6.627957,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7318; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7318.0,Read,Input,Registers,0.0003590000000004423,
627,628,6.628451,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7319; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7319.0,Read,Holding,Registers,0.0004939999999997724,0.0008289999999995246
628,629,6.628786,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7319; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7319.0,Read,Holding,Registers,0.00033499999999975216,
629,630,6.629143,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7320; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7320.0,Write,Multiple,Registers,0.00035700000000016274,0.0006719999999997839
630,631,6.629458,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7320; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7320.0,Write,Multiple,Registers,0.00031499999999962114,
631,632,6.729243,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7321; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7321.0,Read,Discrete,Inputs,0.09978500000000068,0.10047100000000064
632,633,6.729929,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7321; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7321.0,Read,Discrete,Inputs,0.0006859999999999644,
633,634,6.730429,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7322; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7322.0,Write,Multiple,Coils,0.0004999999999997229,0.0011519999999993757
634,635,6.731081,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7322; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7322.0,Write,Multiple,Coils,0.0006519999999996529,
635,636,6.731364,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7323; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7323.0,Read,Input,Registers,0.0002830000000004773,0.0008190000000007913
636,637,6.7319,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7323; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7323.0,Read,Input,Registers,0.000536000000000314,
637,638,6.732259,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7324; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7324.0,Read,Holding,Registers,0.0003589999999995541,0.015716999999999537
638,639,6.747617,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7324; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7324.0,Read,Holding,Registers,0.015357999999999983,
639,640,6.747967,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans:  7325; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7325.0,Write,Multiple,Registers,0.0003500000000000725,0.0010729999999998796
640,641,6.74869,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7325; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7325.0,Write,Multiple,Registers,0.0007229999999998071,
641,642,6.848338,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7326; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7326.0,Read,Discrete,Inputs,0.09964800000000018,0.10043899999999972
642,643,6.849129,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans:  7326; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7326.0,Read,Discrete,Inputs,0.0007909999999995421,
643,644,6.849649,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans:  7327; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7327.0,Write,Multiple,Coils,0.0005200000000007421,0.0017450000000005517
644,645,6.850874,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans:  7327; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7327.0,Write,Multiple,Coils,0.0012249999999998096,
645,646,6.851217,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7328; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7328.0,Read,Input,Registers,0.0003429999999999822,0.0010009999999995856
646,647,6.851875,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans:  7328; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7328.0,Read,Input,Registers,0.0006579999999996033,
647,648,6.852296,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans:  7329; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7329.0,Read,Holding,Registers,0.00042100000000022675,0.0019930000000005776
